id,name,full name,country,birth,height,weight,foot,team,jersey,league,formation,value,wage,position,continent,age
232756,F. Tomori,Fikayo Tomori,England,1997-12-19,185,78,Right,Chelsea,29,EPL,CB,12500000.0,57000.0,Defender,Europe,22
225024,M. Holgate,Mason Holgate,England,1996-10-22,182,74,Right,Everton,2,EPL,CB RB,10500000.0,55000.0,Defender,Europe,23
213655,A. Iwobi,Alex Iwobi,Nigeria,1996-05-03,185,74,Right,Everton,17,EPL,LM,11500000.0,61000.0,Midfielder,Africa,24
183427,F. Delph,Fabian Delph,England,1989-11-21,175,78,Left,Everton,8,EPL,CDM CM LB,7500000.0,68000.0,Midfielder,Europe,30
226627,T. Minamino,南野 拓実,Japan,1995-01-16,175,67,Right,Liverpool,18,EPL,RM ST CAM,11500000.0,66000.0,Midfielder,Asia,25
237692,P. Foden,Philip Foden,England,2000-05-28,170,68,Left,Manchester City,47,EPL,CAM CM,15500000.0,56000.0,Midfielder,Europe,20
174543,C. Bravo,Claudio Andrés Bravo Muñoz,Chile,1983-04-13,182,79,Right,Manchester City,1,EPL,GK,1500000.0,47000.0,Goalkepper,South America,37
232104,D. James,Daniel James,Wales,1997-11-10,170,76,Right,Manchester United,21,EPL,RM LM,12500000.0,69000.0,Midfielder,Europe,22
194957,P. Jones,Phil Jones,England,1992-02-21,185,71,Right,Manchester United,4,EPL,CB,8000000.0,85000.0,Defender,Europe,28
183129,C. Clark,Ciaran Clark,Ireland,1989-09-26,185,87,Left,Newcastle United,2,EPL,CB,7500000.0,38000.0,Defender,Europe,30
211147,V. Lazaro,Valentino Lazaro,Austria,1996-03-24,180,76,Right,Newcastle United,23,EPL,RWB RM RB,10500000.0,31000.0,Defender,Europe,24
189324,A. McCarthy,Alex McCarthy,England,1989-12-03,193,78,Right,Southampton,1,EPL,GK,6500000.0,41000.0,Goalkepper,Europe,30
169705,R. Bertrand,Ryan Bertrand,England,1989-08-05,177,84,Left,Southampton,21,EPL,LB LWB,7500000.0,50000.0,Defender,Europe,31
198719,N. Redmond,Nathan Redmond,England,1994-03-06,172,68,Right,Southampton,22,EPL,LM CF,10500000.0,50000.0,Midfielder,Europe,26
202849,J. Vestergaard,Jannik Vestergaard,Denmark,1992-08-03,198,96,Right,Southampton,4,EPL,CB,9000000.0,48000.0,Defender,Europe,28
205186,P. Gazzaniga,Paulo Dino Gazzaniga,Argentina,1992-01-02,195,89,Right,Tottenham Hotspur,22,EPL,GK,8000000.0,56000.0,Goalkepper,South America,28
183855,A. Ogbonna,Angelo Obinze Ogbonna,Italy,1988-05-23,190,86,Left,West Ham United,21,EPL,CB,6500000.0,64000.0,Defender,Europe,32
155946,R. Snodgrass,Robert Snodgrass,Scotland,1987-09-07,182,82,Left,West Ham United,11,EPL,RM CM,8000000.0,71000.0,Midfielder,Europe,33
189461,J. Wilshere,Jack Wilshere,England,1992-01-01,172,68,Left,West Ham United,19,EPL,CM CAM CDM,9000000.0,71000.0,Midfielder,Europe,28
199652,D. Praet,Dennis Praet,Belgium,1994-05-14,180,78,Right,Leicester City,26,EPL,CM CAM,11000000.0,68000.0,Midfielder,Europe,26
226162,E. Buendía,Emiliano Buendía,Argentina,1996-12-25,170,64,Right,Norwich City,17,EPL,RM,12000000.0,41000.0,Midfielder,South America,23
190362,T. Pukki,Teemu Pukki,Finland,1990-03-29,180,79,Right,Norwich City,22,EPL,ST,9000000.0,53000.0,Attacker,Europe,30
204936,J. Egan,John Egan,Ireland,1992-10-20,187,74,Right,Sheffield United,12,EPL,CB,9500000.0,33000.0,Defender,Europe,27
212300,J. O'Connell,Jack O'Connell,England,1994-03-29,190,84,Left,Sheffield United,5,EPL,CB,10500000.0,32000.0,Defender,Europe,26
192546,E. Stevens,Enda Stevens,Ireland,1990-07-09,182,78,Left,Sheffield United,3,EPL,LWB,7500000.0,35000.0,Defender,Europe,30
186143,O. Norwood,Oliver Norwood,Northern Ireland,1991-04-12,175,68,Right,Sheffield United,16,EPL,CM,9000000.0,38000.0,Midfielder,Europe,29
189177,J. Fleck,John Fleck,Scotland,1991-08-24,170,72,Left,Sheffield United,4,EPL,CM,9000000.0,36000.0,Midfielder,Europe,29
183125,T. Deeney,Troy Deeney,England,1988-06-29,182,89,Right,Watford,9,EPL,ST,8000000.0,65000.0,Attacker,Europe,32
193061,R. Pereyra,Roberto Maximiliano Pereyra,Argentina,1991-01-07,182,77,Right,Watford,37,EPL,LM,9000000.0,62000.0,Midfielder,South America,29
189280,A. Westwood,Ashley Westwood,England,1990-04-01,175,73,Right,Burnley,18,EPL,CM,8500000.0,38000.0,Midfielder,Europe,30
243282,D. McNeil,Dwight McNeil,England,1999-11-22,182,69,Left,Burnley,11,EPL,LM,13500000.0,21000.0,Midfielder,Europe,20
191076,J. Guðmundsson,Johann Berg Guðmunds­son,Iceland,1990-10-27,177,77,Left,Burnley,7,EPL,RM LM,9000000.0,38000.0,Midfielder,Europe,29
173546,J. Tomkins,James Tomkins,England,1989-03-29,193,73,Right,Crystal Palace,5,EPL,CB,7000000.0,48000.0,Defender,Europe,31
197756,J. Ayew,Jordan Ayew,Ghana,1991-09-11,182,81,Right,Crystal Palace,9,EPL,ST RM,9500000.0,56000.0,Attacker,Africa,29
186801,C. Kouyaté,Cheikhou Kouyaté,Senegal,1989-12-21,187,83,Right,Crystal Palace,8,EPL,CDM CM,7500000.0,50000.0,Midfielder,Africa,30
183285,M. Sakho,Mamadou Sakho,France,1990-02-13,187,83,Left,Crystal Palace,12,EPL,CB,7500000.0,50000.0,Defender,Europe,30
194932,A. Townsend,Andros Townsend,England,1991-07-16,177,73,Left,Crystal Palace,10,EPL,RM ST RW,9500000.0,52000.0,Midfielder,Europe,29
193158,D. Pröpper,Davy Pröpper,Netherlands,1991-09-02,185,78,Right,Brighton & Hove Albion,24,EPL,CM CDM,9000000.0,47000.0,Midfielder,Europe,29
194958,A. Mooy,Aaron Mooy,Australia,1990-09-15,172,72,Right,Brighton & Hove Albion,18,EPL,CM CAM,9000000.0,49000.0,Midfielder,Oceania,30
193011,S. Cook,Steve Cook,England,1991-04-19,185,82,Right,Bournemouth,3,EPL,CB,8000000.0,57000.0,Defender,Europe,29
220414,Diego Rico,Diego Rico Salguero,Spain,1993-02-23,182,76,Left,Bournemouth,21,EPL,LB,9000000.0,55000.0,Defender,Europe,27
220710,H. Wilson,Harry Wilson,Wales,1997-03-22,172,69,Left,Bournemouth,22,EPL,RM CM,12500000.0,52000.0,Midfielder,Europe,23
213991,J. Lerma,Jefferson Andrés Lerma Solís,Colombia,1994-10-25,177,69,Right,Bournemouth,8,EPL,CDM CM,10000000.0,47000.0,Midfielder,South America,25
206654,Pablo Marí,Pablo Marí Villar,Spain,1993-08-31,193,87,Left,Arsenal,22,EPL,CB,9000000.0,57000.0,Defender,Europe,27
228295,R. Holding,Rob Holding,England,1995-09-20,187,81,Right,Arsenal,16,EPL,CB,10000000.0,52000.0,Defender,Europe,24
205989,C. Chambers,Calum Chambers,England,1995-01-20,182,87,Right,Arsenal,21,EPL,CB RB CDM,9500000.0,52000.0,Defender,Europe,25
227222,F. Guilbert,Frédéric Guilbert,France,1994-12-24,177,69,Right,Aston Villa,24,EPL,RB RWB,9000000.0,40000.0,Defender,Europe,25
226078,Trezeguet,Mahmoud Ahmed Ibrahim Hassan,Egypt,1994-10-01,177,78,Right,Aston Villa,17,EPL,LW RW RM,10000000.0,49000.0,Attacker,Africa,25
199767,M. van Ginkel,Marco van Ginkel,Netherlands,1992-12-01,185,82,Right,Chelsea,35,EPL,CM,9000000.0,81000.0,Midfielder,Europe,27
164859,T. Walcott,Theo Walcott,England,1989-03-16,175,68,Right,Everton,11,EPL,RM,7500000.0,66000.0,Midfielder,Europe,31
177358,M. Schneiderlin,Morgan Schneiderlin,France,1989-11-08,185,74,Right,Everton,18,EPL,CDM CM,6500000.0,63000.0,Midfielder,Europe,30
194911,Adrián,Adrián San Miguel del Castillo,Spain,1987-01-03,190,79,Right,Liverpool,13,EPL,GK,4700000.0,52000.0,Goalkepper,Europe,33
190456,N. Clyne,Nathaniel Edwin Clyne,England,1991-04-05,175,67,Right,Liverpool,2,EPL,RB,6500000.0,67000.0,Defender,Europe,29
208450,Andreas Pereira,Andreas Hugo Hoelgebaum Pereira,Brazil,1996-01-01,177,71,Right,Manchester United,15,EPL,CAM RM,10000000.0,75000.0,Midfielder,South America,24
206115,I. Hayden,Isaac Hayden,England,1995-03-22,185,78,Right,Newcastle United,14,EPL,CDM CM,10000000.0,29000.0,Midfielder,Europe,25
223334,Joelinton,Joelinton Cassio Apolinário de Lira,Brazil,1996-08-14,185,81,Right,Newcastle United,9,EPL,ST LM,10500000.0,36000.0,Attacker,South America,24
213296,N. Bentaleb,Nabil Bentaleb,Algeria,1994-11-24,187,78,Left,Newcastle United,42,EPL,CM CDM CAM,10000000.0,33000.0,Midfielder,Africa,25
205995,J. Willems,Jetro Willems,Netherlands,1994-03-30,177,82,Left,Newcastle United,15,EPL,LWB LB LM,8500000.0,33000.0,Defender,Europe,26
204355,P. Dummett,Paul Dummett,Wales,1991-09-26,182,82,Left,Newcastle United,3,EPL,CB LB,8000000.0,34000.0,Defender,Europe,28
202697,J. Stephens,Jack Stephens,England,1994-01-27,185,74,Right,Southampton,5,EPL,CB,9000000.0,42000.0,Defender,Europe,26
189615,A. Cresswell,Aaron Cresswell,England,1989-12-15,175,66,Left,West Ham United,3,EPL,LB CB,6500000.0,63000.0,Defender,Europe,30
152879,M. Noble,Mark Noble,England,1987-05-08,177,76,Right,West Ham United,16,EPL,CM CDM,6000000.0,66000.0,Midfielder,Europe,33
224371,J. Bowen,Jarrod Bowen,England,1996-12-20,175,69,Left,West Ham United,17,EPL,RM,11000000.0,57000.0,Midfielder,Europe,23
228229,F. Balbuena,Fabián Cornelio Balbuena González,Paraguay,1991-08-23,187,84,Right,West Ham United,4,EPL,CB,8000000.0,60000.0,Defender,South America,29
212491,A. Masuaku,Arthur Masuaku,Congo,1993-11-07,177,69,Left,West Ham United,26,EPL,LB LWB,8000000.0,57000.0,Defender,Africa,26
183130,M. Albrighton,Marc Albrighton,England,1989-11-18,175,73,Right,Leicester City,11,EPL,RM LM RW,7500000.0,69000.0,Midfielder,Europe,30
170597,T. Krul,Tim Krul,Netherlands,1988-04-03,187,73,Left,Norwich City,1,EPL,GK,4900000.0,33000.0,Goalkepper,Europe,32
222148,O. Duda,Ondrej Duda,Slovakia,1994-12-05,180,74,Right,Norwich City,25,EPL,CAM CM,10500000.0,38000.0,Midfielder,Europe,25
189860,Kiko Femenía,Francisco Femenía Far,Spain,1991-02-02,175,60,Right,Watford,21,EPL,RB,6500000.0,53000.0,Defender,Europe,29
189725,T. Cleverley,Tom Cleverley,England,1989-08-12,175,67,Right,Watford,8,EPL,CM CAM,7500000.0,58000.0,Midfielder,Europe,31
188155,D. Janmaat,Daryl Janmaat,Netherlands,1989-07-22,185,79,Right,Watford,2,EPL,RB,6500000.0,53000.0,Defender,Europe,31
204760,C. Taylor,Charlie Taylor,England,1993-09-18,185,69,Left,Burnley,3,EPL,LB,8000000.0,30000.0,Defender,Europe,26
169706,J. Cork,Jack Cork,England,1989-06-25,182,74,Right,Burnley,4,EPL,CM,7000000.0,34000.0,Midfielder,Europe,31
201884,R. Brady,Robbie Brady,Ireland,1992-01-14,177,77,Left,Burnley,12,EPL,LM RM,8000000.0,34000.0,Midfielder,Europe,28
169792,J. Rodriguez,Jay Rodriguez,England,1989-07-29,185,83,Right,Burnley,19,EPL,ST,7500000.0,38000.0,Attacker,Europe,31
186190,P. van Aanholt,Patrick van Aanholt,Netherlands,1990-08-29,175,67,Left,Crystal Palace,3,EPL,LB,6500000.0,46000.0,Defender,Europe,30
171972,J. McArthur,James McArthur,Scotland,1987-10-07,177,66,Right,Crystal Palace,18,EPL,CM,6500000.0,49000.0,Midfielder,Europe,32
212150,M. Meyer,Max Meyer,Germany,1995-09-18,172,68,Right,Crystal Palace,7,EPL,LM CM,10000000.0,42000.0,Midfielder,Europe,24
184037,M. Kelly,Martin Kelly,England,1990-04-27,190,77,Right,Crystal Palace,34,EPL,CB RB,6500000.0,46000.0,Defender,Europe,30
192991,C. Tosun,Cenk Tosun,Turkey,1991-06-07,182,78,Right,Crystal Palace,20,EPL,ST,8000000.0,55000.0,Attacker,Asia,29
188253,J. McCarthy,James McCarthy,Ireland,1990-11-12,180,72,Right,Crystal Palace,22,EPL,CDM CM,7000000.0,46000.0,Midfielder,Europe,29
194644,Montoya,Martín Montoya Torralbo,Spain,1991-04-14,175,73,Right,Brighton & Hove Albion,22,EPL,RB RWB,6500000.0,42000.0,Defender,Europe,29
182184,D. Stephens,Dale Stephens,England,1989-06-12,185,78,Right,Brighton & Hove Albion,6,EPL,CM CDM,7000000.0,44000.0,Midfielder,Europe,31
211784,N. Maupay,Neal Maupay,France,1996-08-14,170,68,Right,Brighton & Hove Albion,7,EPL,ST,10500000.0,42000.0,Attacker,Europe,24
239837,A. Mac Allister,Alexis Mac Allister,Argentina,1998-12-24,175,72,Right,Brighton & Hove Albion,10,EPL,CAM LW CM,12500000.0,33000.0,Midfielder,South America,21
220714,P. Billing,Philip Billing,Denmark,1996-06-11,198,79,Left,Bournemouth,29,EPL,CM,10500000.0,49000.0,Midfielder,Europe,24
224294,L. Cook,Lewis Cook,England,1997-02-03,175,71,Right,Bournemouth,16,EPL,CM,10500000.0,49000.0,Midfielder,Europe,23
220196,D. Brooks,David Brooks,Wales,1997-07-08,182,62,Left,Bournemouth,20,EPL,RM,11500000.0,41000.0,Midfielder,Europe,23
202811,E. Martínez,Damián Emiliano Martínez,Argentina,1992-09-02,195,89,Right,Arsenal,26,EPL,GK,6000000.0,47000.0,Goalkepper,South America,28
225782,A. Maitland-Niles,Ainsley Maitland-Niles,England,1997-08-29,177,69,Right,Arsenal,15,EPL,RWB RB RM,9000000.0,41000.0,Defender,Europe,23
201118,Cédric,Cédric Ricardo Alves Soares,Portugal,1991-08-31,172,67,Right,Arsenal,17,EPL,RB,6000000.0,57000.0,Defender,Europe,29
210828,B. Engels,Björn Engels,Belgium,1994-09-15,193,83,Right,Aston Villa,22,EPL,CB,8000000.0,38000.0,Defender,Europe,26
212419,T. Mings,Tyrone Mings,England,1993-03-13,195,77,Left,Aston Villa,40,EPL,CB,7500000.0,44000.0,Defender,Europe,27
218659,M. Targett,Matt Targett,England,1995-09-18,182,69,Left,Aston Villa,18,EPL,LB LWB,8500000.0,38000.0,Defender,Europe,24
222994,M. Nakamba,Marvelous Nakamba,Zimbabwe,1994-01-19,175,76,Left,Aston Villa,11,EPL,CDM CM,7500000.0,42000.0,Midfielder,Africa,26
216433,A. El Ghazi,Anwar El Ghazi,Netherlands,1995-05-03,187,89,Right,Aston Villa,21,EPL,RW LW,8500000.0,46000.0,Attacker,Europe,25
186132,D. Drinkwater,Daniel Noel Drinkwater,England,1990-03-05,177,81,Right,Aston Villa,4,EPL,CM,6500000.0,50000.0,Midfielder,Europe,30
139062,W. Caballero,Wilfredo Daniel Caballero,Argentina,1981-09-28,185,83,Right,Chelsea,13,EPL,GK,675000.0,37000.0,Goalkepper,South America,38
238074,R. James,Reece James,England,1999-12-08,182,87,Right,Chelsea,24,EPL,RB CDM,10500000.0,37000.0,Defender,Europe,20
236610,M. Kean,Moise Bioty Kean,Italy,2000-02-28,182,72,Right,Everton,27,EPL,ST,10500000.0,41000.0,Attacker,Europe,20
230005,T. Davies,Tom Davies,England,1998-06-30,180,69,Right,Everton,26,EPL,CM CDM,9000000.0,47000.0,Midfielder,Europe,22
234574,Diogo Dalot,José Diogo Dalot Teixeira,Portugal,1999-03-18,182,76,Right,Manchester United,20,EPL,RB LB,10000000.0,54000.0,Defender,Europe,21
210972,Manquillo,Javier Manquillo Gaitán,Spain,1994-05-05,177,76,Right,Newcastle United,19,EPL,RWB RB LWB,7500000.0,31000.0,Defender,Europe,26
205670,D. Gayle,Dwight Gayle,England,1990-10-17,175,78,Right,Newcastle United,12,EPL,ST LW,7000000.0,40000.0,Attacker,Europe,29
186395,M. Ritchie,Matt Ritchie,Scotland,1989-09-10,172,76,Left,Newcastle United,11,EPL,LWB RM,5500000.0,34000.0,Defender,Europe,31
212722,D. Yedlin,DeAndre Yedlin,United States,1993-07-09,172,74,Right,Newcastle United,22,EPL,RWB RB,7500000.0,31000.0,Defender,North America,27
182836,A. Carroll,Andy Carroll,England,1989-01-06,193,78,Left,Newcastle United,7,EPL,ST,6500000.0,39000.0,Attacker,Europe,31
202282,S. Armstrong,Stuart Armstrong,Scotland,1992-03-30,182,74,Right,Southampton,17,EPL,RM CM,7000000.0,46000.0,Midfielder,Europe,28
199576,Oriol Romeu,Oriol Romeu Vidal,Spain,1991-09-24,182,83,Right,Southampton,14,EPL,CDM CM,7000000.0,42000.0,Midfielder,Europe,28
211381,S. Boufal,Sofiane Boufal,Morocco,1993-09-17,175,67,Right,Southampton,19,EPL,LM,8000000.0,44000.0,Midfielder,Africa,26
237560,M. Djenepo,Moussa Djenepo,Mali,1998-06-15,177,64,Right,Southampton,12,EPL,LM RM,10000000.0,34000.0,Midfielder,Africa,22
234568,Gedson Fernandes,Gedson Carvalho Fernandes,Portugal,1999-01-09,180,71,Right,Tottenham Hotspur,30,EPL,CM,10000000.0,50000.0,Midfielder,Europe,21
235883,R. Sessegnon,Kouassi Ryan Sessegnon,England,2000-05-18,177,71,Left,Tottenham Hotspur,19,EPL,LM LW LB,11000000.0,38000.0,Midfielder,Europe,20
237221,J. Foyth,Juan Marcos Foyth,Argentina,1998-01-12,187,68,Right,Tottenham Hotspur,21,EPL,CB RB,10000000.0,44000.0,Defender,South America,22
169697,D. Randolph,Darren Randolph,Ireland,1987-05-12,187,78,Right,West Ham United,35,EPL,GK,4000000.0,47000.0,Goalkepper,Europe,33
205346,R. Fredericks,Ryan Fredericks,England,1992-10-10,180,73,Right,West Ham United,24,EPL,RB,7000000.0,57000.0,Defender,Europe,27
198861,N. Mendy,Nampalys Mendy,France,1992-06-23,167,73,Right,Leicester City,24,EPL,CDM CM,6000000.0,57000.0,Midfielder,Europe,28
200469,L. Rupp,Lukas Rupp,Germany,1991-01-08,177,73,Right,Norwich City,7,EPL,CM RM,6500000.0,44000.0,Midfielder,Europe,29
200855,G. Baldock,George Baldock,England,1993-03-09,175,67,Right,Sheffield United,2,EPL,RWB,7000000.0,30000.0,Defender,Europe,27
184274,C. Basham,Chris Basham,England,1988-07-20,190,79,Right,Sheffield United,6,EPL,CB,5500000.0,30000.0,Defender,Europe,32
200746,J. Lundstram,John Lundstram,England,1994-02-18,180,73,Right,Sheffield United,7,EPL,CM,8000000.0,31000.0,Midfielder,Europe,26
234986,P. Retsos,Panagiotis Retsos,Greece,1998-08-09,185,81,Right,Sheffield United,29,EPL,CB RB LB,9500000.0,21000.0,Defender,Europe,22
180706,C. Cathcart,Craig Cathcart,Northern Ireland,1989-02-06,190,83,Right,Watford,15,EPL,CB,5500000.0,49000.0,Defender,Europe,31
182744,J. Holebas,José Holebas,Greece,1984-06-27,185,81,Left,Watford,25,EPL,LB,1900000.0,35000.0,Defender,Europe,36
194806,C. Dawson,Craig Dawson,England,1990-05-06,187,77,Right,Watford,4,EPL,CB,5500000.0,51000.0,Defender,Europe,30
135451,Gomes,Heurelho da Silva Gomes,Brazil,1981-02-15,190,94,Right,Watford,1,EPL,GK,675000.0,26000.0,Goalkepper,South America,39
194138,A. Gray,Andre Gray,England,1991-06-26,180,78,Right,Watford,18,EPL,ST,7000000.0,60000.0,Attacker,Europe,29
219536,I. Pussetto,Ignacio Pussetto,Argentina,1995-12-21,180,73,Right,Watford,33,EPL,ST RM,9500000.0,51000.0,Attacker,South America,24
186146,D. Welbeck,Daniel Nii Tackie Mensah Welbeck,England,1990-11-26,185,73,Right,Watford,10,EPL,ST LW,7000000.0,60000.0,Attacker,Europe,29
205897,N. Chalobah,Nathaniel Chalobah,England,1994-12-12,185,76,Right,Watford,14,EPL,CDM CM,8000000.0,42000.0,Midfielder,Europe,25
200478,J. Hendrick,Jeff Hendrick,Ireland,1992-01-31,182,83,Right,Burnley,13,EPL,RM CAM CM,7000000.0,32000.0,Midfielder,Europe,28
150724,J. Hart,Joe Hart,England,1987-04-19,195,91,Right,Burnley,20,EPL,GK,4000000.0,24000.0,Goalkepper,Europe,33
199633,M. Lowton,Matthew Lowton,England,1989-06-09,180,78,Right,Burnley,2,EPL,RB,5500000.0,30000.0,Defender,Europe,31
186392,J. Ward,Joel Ward,England,1989-10-29,187,83,Right,Crystal Palace,2,EPL,RB,5500000.0,44000.0,Defender,Europe,30
170084,W. Hennessey,Wayne Hennessey,Wales,1987-01-24,198,89,Right,Crystal Palace,13,EPL,GK,4000000.0,34000.0,Goalkepper,Europe,33
207616,A. Webster,Adam Webster,England,1995-01-04,190,74,Right,Brighton & Hove Albion,15,EPL,CB,8000000.0,33000.0,Defender,Europe,25
172937,G. Murray,Glenn Murray,England,1983-09-25,182,79,Right,Brighton & Hove Albion,17,EPL,ST,3100000.0,35000.0,Attacker,Europe,36
206594,S. March,Solomon March,England,1994-07-20,180,77,Left,Brighton & Hove Albion,20,EPL,LM RM,8500000.0,37000.0,Midfielder,Europe,26
233934,A. Ramsdale,Aaron Ramsdale,England,1998-05-14,187,77,Right,Bournemouth,12,EPL,GK,7500000.0,26000.0,Goalkepper,Europe,22
190885,A. Smith,Adam Smith,England,1991-04-29,180,78,Right,Bournemouth,15,EPL,RB LB,5500000.0,51000.0,Defender,Europe,29
236276,A. Danjuma Groeneveld,Arnaut Danjuma Groeneveld,Netherlands,1997-01-31,177,79,Right,Bournemouth,14,EPL,LM,9000000.0,46000.0,Midfielder,Europe,23
246669,B. Saka,Bukayo Saka,England,2001-09-05,177,64,Left,Arsenal,77,EPL,LM LB LW,11000000.0,8000.0,Midfielder,Europe,19
251566,Gabriel Martinelli,Gabriel Teodoro Martinelli Silva,Brazil,2001-06-18,180,68,Right,Arsenal,35,EPL,LW LM ST,11500000.0,26000.0,Attacker,South America,19
236499,Douglas Luiz,Douglas Luiz Soares de Paulo,Brazil,1998-05-09,177,69,Right,Aston Villa,6,EPL,CDM CM,10000000.0,29000.0,Midfielder,South America,22
193849,C. Hourihane,Conor Hourihane,Ireland,1991-02-02,180,69,Left,Aston Villa,14,EPL,CM CDM,5500000.0,47000.0,Midfielder,Europe,29
194996,Borja Bastón,Borja González Tomás,Spain,1992-08-25,187,82,Right,Aston Villa,19,EPL,ST,6000000.0,49000.0,Attacker,Europe,28
240740,C. Hudson-Odoi,Callum Hudson-Odoi,England,2000-11-07,177,78,Right,Chelsea,20,EPL,RW LW,11500000.0,31000.0,Attacker,Europe,19
246147,M. Greenwood,Mason Greenwood,England,2001-10-01,180,69,Left,Manchester United,26,EPL,ST RM,11000000.0,17000.0,Attacker,Europe,18
231485,A. Tuanzebe,Axel Tuanzebe,England,1997-11-14,185,74,Right,Manchester United,38,EPL,CB LB,7500000.0,50000.0,Defender,Europe,22
237161,S. Longstaff,Sean Longstaff,England,1997-10-30,180,64,Right,Newcastle United,36,EPL,CM CAM,9500000.0,24000.0,Midfielder,Europe,22
205601,C. Atsu,Christian Atsu Twasam,Ghana,1992-01-10,165,64,Left,Newcastle United,30,EPL,LM RM,6000000.0,33000.0,Midfielder,Africa,28
228717,Y. Mutō,武藤 嘉紀,Japan,1992-07-15,177,72,Right,Newcastle United,13,EPL,ST,6000000.0,36000.0,Attacker,Asia,28
227927,K. Walker-Peters,Kyle Walker-Peters,England,1997-04-13,175,63,Right,Southampton,24,EPL,RB,6500000.0,34000.0,Defender,Europe,23
216325,A. Gunn,Angus Gunn,England,1996-01-22,195,77,Right,Southampton,28,EPL,GK,5500000.0,26000.0,Goalkepper,Europe,24
137677,M. Vorm,Michel Vorm,Netherlands,1983-10-20,182,83,Right,Tottenham Hotspur,13,EPL,GK,1500000.0,30000.0,Goalkepper,Europe,36
142784,P. Zabaleta,Pablo Javier Zabaleta Girod,Argentina,1985-01-16,177,73,Right,West Ham United,5,EPL,RB,2000000.0,53000.0,Defender,South America,35
220633,D. Gray,Demarai Gray,England,1996-06-28,180,73,Right,Leicester City,7,EPL,LW CF RW,7500000.0,56000.0,Attacker,Europe,24
225719,K. Iheanacho,Kelechi Promise Iheanacho,Nigeria,1996-10-03,185,82,Left,Leicester City,14,EPL,ST CAM,8000000.0,56000.0,Attacker,Africa,23
136113,W. Morgan,Wes Morgan,Jamaica,1984-01-21,185,101,Right,Leicester City,5,EPL,CB,1700000.0,38000.0,Defender,North America,36
207998,D. Ward,Danny Ward,Wales,1993-06-22,190,87,Right,Leicester City,12,EPL,GK,4700000.0,43000.0,Goalkepper,Europe,27
228332,H. Choudhury,Hamza Choudhury,England,1997-10-01,177,63,Right,Leicester City,20,EPL,CDM CM,7000000.0,38000.0,Midfielder,Europe,22
225748,T. Cantwell,Todd Cantwell,England,1998-02-27,182,69,Right,Norwich City,14,EPL,LM RM,8500000.0,29000.0,Midfielder,Europe,22
220031,O. McBurnie,Oliver McBurnie,Scotland,1996-06-04,190,77,Right,Sheffield United,9,EPL,ST,8000000.0,29000.0,Attacker,Europe,24
